State,County,POP2010,OHU2010,PovertyRate,MedianFamilyIncome,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP,Food Environment Index,# Deaths,Years of Potential Life Lost Rate,% Obese,% Fair/Poor,# Diabetics,# Violent Crimes,# Unemployed,% Children in Poverty,Latitude,Longitude,Environment Category
South Carolina,Dillon,32062,11923,31.066666666666613,33915.0,1,1,1,4,1409.3489939579406,3783.417848260821,1409.34781471427,648.5390718533353,1772.7027321835174,648.5384067171881,27866.382736658998,8574,4159,15399,14782,78,8,790,1005,833,1406,3389,5.4,622.0,11845.0,37,26,578.0,318.0,1093.0,43.0,34.3915831664,-79.3788986183,Food Deserts
South Carolina,Marlboro,28933,10383,30.499999999999925,37411.42857142857,2,2,2,6,2695.916491033179,8318.073408649634,2301.958327222245,1451.9069486122892,4763.437161217385,1217.685830525234,25625.40831388864,6323,3779,11987,14729,75,4,1308,830,800,1271,2592,5.3,600.0,11614.0,39,25,602.0,294.0,977.0,38.0,34.6020603325,-79.6787226224,Food Deserts
South Carolina,Orangeburg,92501,35788,25.979999999999965,43060.3,6,7,6,11,17217.03626070174,30531.32552582899,16863.424092034387,7910.92227806278,14647.228517391904,7796.295631975664,83651.54803943733,21439,13734,31770,57535,752,14,491,1939,1767,3279,7750,5.3,1684.0,11842.0,42,20,1662.0,469.0,3997.0,37.0,33.438991479,-80.8002997359,Food Deserts
South Carolina,Williamsburg,34423,13007,25.41818181818176,35959.63636363636,2,2,0,7,2131.5781970348307,2131.5781970348307,0.0,1519.6442204670966,1519.6442204670966,0.0,31195.2679920335,8122,5039,10939,22637,138,3,114,592,689,1558,2927,5.4,638.0,11091.0,43,25,774.0,163.0,1183.0,43.0,33.6199254931,-79.7277120284,Food Deserts
South Dakota,Bennett,3431,1090,38.449999999999946,38978.5,2,2,2,2,3319.8032321154797,3319.8032321154797,2392.1771412474372,2035.7775934849121,2035.7775934849121,1409.22994760108,3431.0000347865503,1189,384,1157,4,13,3,2109,145,67,129,320,1.9,47.0,12130.0,37,23,52.0,14.0,59.0,47.0,43.1949168271,-101.663989111,Food Deserts
South Dakota,Buffalo,1912,532,34.0,32578.0,1,1,0,0,1906.6787071022602,1906.6787071022602,235.709031913026,1373.6612808782002,1373.6612808782002,166.659357306656,1911.9999998250698,750,137,283,4,1,0,1607,17,35,63,203,5.2,38.0,16137.0,42,30,33.0,,53.0,44.0,44.0763500067,-99.2049557543,Food Deserts
South Dakota,Dewey,5301,1730,32.049999999999955,41336.0,2,2,2,2,3311.03554036274,4344.797899658711,2482.4827127607896,2026.3916816151886,2744.5660052447697,1552.667357862876,5128.46188186001,1803,515,1115,5,8,0,3970,203,98,155,475,4.3,141.0,25255.0,40,21,100.0,1.0,268.0,33.0,45.1566160513,-100.871863039,Food Deserts
South Dakota,Douglas,3002,1210,13.4,58980.0,0,0,0,0,2675.1827804839,2675.1827804839,275.654691042563,894.8515870616229,894.8515870616229,91.78857793441799,3001.99999457583,687,727,2899,11,3,0,55,34,23,44,45,5.2,,,30,10,61.0,1.0,42.0,12.0,43.386924164,-98.3660983597,Food Deserts
South Dakota,Faulk,2364,869,14.3,62188.0,0,0,0,0,1139.91719294636,1139.91719294636,112.978885815565,514.883285302188,514.883285302188,50.5711273082915,1838.24562155929,555,560,2339,3,2,0,3,17,18,34,23,4.1,,,29,12,46.0,0.0,31.0,14.0,45.0710105947,-99.1452534374,Food Deserts
South Dakota,Hamlin,5903,2108,6.55,61948.5,0,0,0,0,5671.2837539101,5671.2837539101,1215.029505274884,1960.4621625882348,1960.4621625882348,450.7573759538629,5902.999974458529,1805,1020,5706,10,13,0,20,154,149,71,92,5.2,50.0,5384.0,31,10,79.0,2.0,107.0,11.0,44.6737588538,-97.1883336931,Food Deserts
South Dakota,Harding,1255,539,17.0,58000.0,0,0,0,0,1254.99999538142,1254.99999538142,1210.82921868981,417.991834905866,417.991834905866,403.28026188168604,1254.99999538142,292,182,1204,1,1,0,19,30,20,7,27,4.3,,,32,11,13.0,1.0,19.0,13.0,45.5803502555,-103.495767454,Food Deserts
South Dakota,Jackson,3031,996,24.599999999999948,48340.0,1,1,0,0,1909.610028357789,1909.610028357789,584.892119653149,1179.912338585867,1179.912338585867,328.34938389256473,2465.965997065388,997,407,1295,6,1,1,1575,153,38,33,209,2.7,64.0,18393.0,35,20,42.0,,57.0,45.0,43.6942207429,-101.628137211,Food Deserts
South Dakota,Jerauld,2071,870,10.6,58375.0,0,0,0,0,2071.00000080437,2071.00000080437,1590.85242561489,645.015625516599,645.015625516599,525.789792473401,2071.00000080437,435,519,2009,1,4,3,5,49,84,26,51,4.4,,,28,9,21.0,0.0,26.0,20.0,44.0663458318,-98.6296749711,Food Deserts
South Dakota,Mellette,2048,693,37.8999999999999,37500.0,1,1,1,1,2035.7582762851,2035.7582762851,695.630106609819,1152.4811019169301,1152.4811019169301,414.168947647788,2048.00000270502,661,277,814,2,5,0,1108,119,30,94,219,2.1,,,32,25,31.0,3.0,43.0,44.0,43.5812561668,-100.760002796,Food Deserts
South Dakota,Potter,2329,1062,12.4,54917.0,0,0,0,0,2329.00000319707,2329.00000319707,2329.00000319707,758.046097082397,758.046097082397,758.046097082397,2329.00000319707,456,627,2272,3,8,1,20,25,17,37,44,5.4,,,29,10,52.0,1.0,39.0,13.0,45.064501565,-99.9572518743,Food Deserts
South Dakota,Todd,9612,2780,46.99999999999995,31294.5,2,2,0,2,1990.288423160184,1990.288423160184,6.56914870850731,1371.126371157082,1371.126371157082,4.70622675615936,8047.053342565739,3857,593,921,16,18,0,8468,189,227,627,1238,4.7,228.0,24313.0,38,29,123.0,,227.0,52.0,43.1933721852,-100.71843535,Food Deserts
South Dakota,Ziebach,2801,836,40.2999999999999,30500.0,1,1,1,1,1047.09130336349,1047.09130336349,729.827074168076,744.23441695058,744.23441695058,542.749316075243,1867.8145867801002,1095,195,610,6,2,0,2097,86,87,91,331,2.0,,,42,27,,0.0,50.0,54.0,44.9804118511,-101.665858437,Food Deserts
Tennessee,Hardeman,27253,9301,25.666666666666604,40703.833333333336,1,1,0,3,3349.1558824154345,3349.1558824154345,0.0,1968.6863863490626,1968.6863863490626,0.0,24975.433971649512,5777,3811,15379,11281,147,0,61,385,376,958,2295,5.3,424.0,9648.0,38,27,583.0,151.0,722.0,31.0,35.2068682628,-88.9930848744,Food Deserts
Tennessee,Haywood,18787,7459,22.833333333333286,42462.5,3,4,2,4,4887.384511699931,10651.469963529753,2916.137180498597,2679.229952299251,6150.511551497997,1655.538478201654,15819.22263514999,4810,2583,8617,9465,21,0,31,653,723,846,1892,5.1,307.0,11297.0,38,28,342.0,168.0,658.0,33.0,35.5832218368,-89.2838357978,Food Deserts
Tennessee,Shelby,927644,350971,24.664705882352877,54658.04524886878,49,123,49,82,313181.8562098712,667802.0653967137,313181.8562098712,112592.85982502767,274228.2240705387,112592.85982502767,705591.5922439779,244742,95224,376270,483381,21391,441,2279,43882,52092,32456,72509,5.4,12962.0,9501.0,33,22,9314.0,12145.0,28535.0,31.0,35.1839946708,-89.8955956151,Food Deserts
Texas,Angelina,86771,31090,19.70588235294115,48665.0,4,5,4,4,20438.207574070388,34156.816264202884,18814.633914914804,8504.653949292995,15600.952423308885,7797.015805992913,76861.35729914666,23206,11843,62537,13035,785,13,411,9990,17145,1484,5978,5.4,1215.0,8610.0,38,22,1262.0,304.0,2106.0,28.0,31.2547645833,-94.6118485462,Food Deserts
Texas,Armstrong,1901,751,10.3,80966.0,0,0,0,0,1896.20797437214,1896.20797437214,198.245009087702,376.479523953645,376.479523953645,54.4391523587417,1900.99999709585,423,394,1774,11,0,0,15,101,124,4,21,4.7,,,27,11,30.0,3.0,27.0,14.0,34.9649255862,-101.357404339,Food Deserts
Texas,Bell,310235,114035,15.86615384615382,53557.38461538462,18,27,18,12,133370.48704241688,216602.59669269863,128028.02987168705,45917.283187963694,82304.05947232235,44472.35002316595,275001.4304460639,88117,27003,190553,66700,8748,2430,2496,39308,67010,5525,12307,5.2,3153.0,7239.0,29,16,2908.0,1268.0,6355.0,23.0,31.0376717131,-97.4782023977,Food Deserts
Texas,Borden,641,264,1.0,79688.0,0,0,0,0,641.000000070198,641.000000070198,436.676766763158,96.19762269559641,96.19762269559641,65.5339576897609,641.000000070198,138,133,600,0,1,0,2,38,95,0,4,5.1,,,27,12,,2.0,12.0,15.0,32.74369415,-101.431748795,Food Deserts
Texas,Bowie,92565,34669,21.744444444444408,51182.88888888888,3,8,3,6,26173.86824334833,48260.486868083965,25297.19944494892,9877.844940545323,20036.186801883257,9538.966020275837,76136.86464948938,22452,13103,63641,22387,734,51,694,5058,6062,2351,5466,5.0,1515.0,9283.0,32,18,1472.0,521.0,1904.0,26.0,33.4457647387,-94.4233195808,Food Deserts
Texas,Brazos,194851,71739,27.716666666666637,55716.690476190466,15,21,15,10,63344.09807629477,125015.51081474766,62009.251312319495,29323.65291772585,61020.70668948626,29136.697595096917,156055.53884529948,39831,14059,142814,21414,10083,119,865,19556,45405,4887,7764,4.4,1276.0,5306.0,28,17,1441.0,742.0,3592.0,20.0,30.6607989734,-96.3023849451,Food Deserts
Texas,Briscoe,1637,692,20.3999999999999,50859.0,1,1,1,1,1637.0000017511802,1637.0000017511802,1463.26694227133,781.5751861260479,781.5751861260479,698.627447292648,1637.0000017511802,362,358,1433,41,0,0,3,160,411,37,66,2.8,,,26,21,26.0,0.0,23.0,30.0,34.5302641047,-101.208593305,Food Deserts
Texas,Childress,7041,2326,17.99999999999995,70553.0,1,1,1,0,3760.024724877986,4814.019196997946,3623.26790604683,1439.735642221048,1858.638299076568,1401.4831347080801,6768.110072137039,1508,1065,5774,698,50,2,40,477,1885,84,375,5.2,97.0,8359.0,27,20,74.0,29.0,91.0,28.0,34.5292014575,-100.207574947,Food Deserts
Texas,Coke,3320,1466,11.799999999999953,61379.0,0,0,0,0,3319.21289550831,3319.21289550831,2548.768090636274,1196.5709836569679,1196.5709836569679,971.522600335705,3319.9999928320003,699,862,3036,8,5,1,37,233,602,57,135,3.8,52.0,6728.0,28,15,59.0,1.0,58.0,21.0,31.8885309869,-100.529910767,Food Deserts
Texas,Coryell,75388,22545,12.089473684210498,48710.47368421053,5,5,5,1,37996.81725525206,48624.97860444153,34865.03996726934,15098.975721574456,18941.16160227877,14267.660317003583,69888.91618051376,21005,5684,53033,11943,1423,662,639,7688,11973,902,1932,5.5,666.0,6463.0,30,17,738.0,133.0,1190.0,24.0,31.3909114388,-97.7992042907,Food Deserts
Texas,Erath,37890,14569,23.58749999999995,52842.875,4,4,4,1,16051.450818272138,23631.95690797424,11986.22869297947,7134.216178659265,11664.350949964273,5802.074148873297,34578.611882248035,8448,4779,32441,451,257,13,291,4437,7279,618,1582,5.4,384.0,6554.0,28,18,409.0,55.0,785.0,21.0,32.23625867,-98.2179667085,Food Deserts
Texas,Falls,17866,6302,21.71666666666661,48295.83333333334,1,2,1,0,2718.5680907270153,5908.606693918277,1142.955420833837,1379.3015421491834,3671.3866064136573,791.062776423815,16247.254028651878,3877,2875,10832,4524,46,10,101,2353,3716,456,1033,4.7,255.0,7380.0,30,23,248.0,27.0,277.0,33.0,31.2532716595,-96.9358470922,Food Deserts
Texas,Fannin,33915,12149,17.555555555555543,53660.66666666666,3,3,2,0,12510.425838018702,15407.936392668791,6444.994657317889,4916.494011495272,6639.539690001048,2356.387532807985,31711.339471383595,7503,5765,29172,2312,125,7,369,1930,3226,507,1692,5.5,536.0,8282.0,28,16,626.0,52.0,641.0,23.0,33.5938097958,-96.1068276828,Food Deserts
Texas,Foard,1336,573,6.9,47125.0,1,1,1,1,1336.00000519125,1336.00000519125,1080.8616833230499,611.490653880284,611.490653880284,494.71318492023806,1336.00000519125,278,319,1211,53,5,0,3,64,187,33,55,2.1,,,26,18,38.0,2.0,24.0,28.0,33.9746150928,-99.7779848782,Food Deserts
Texas,Grimes,26604,8902,19.2,54338.5,1,1,0,1,8323.35967511707,8323.35967511707,7.217993496102281,2895.5017252932253,2895.5017252932253,2.62925029580219,23370.610915081867,6059,3672,19409,4390,63,7,139,2596,5652,563,1293,5.5,443.0,8499.0,29,19,396.0,113.0,618.0,25.0,30.5434714704,-95.9855029797,Food Deserts
Texas,Houston,23732,8656,22.44285714285709,46917.857142857145,2,3,1,2,9276.091059359991,12079.414988140845,1314.923869093348,5437.905795137349,7282.678145020219,955.8096284370979,20948.20663757731,4926,4562,15896,6179,95,1,95,1466,2364,620,1468,4.8,409.0,9784.0,28,21,425.0,38.0,450.0,36.0,31.3177325566,-95.4226771526,Food Deserts
Texas,Hudspeth,3476,1174,43.2,27125.0,1,1,1,1,3462.92101657269,3462.92101657269,1615.13684994302,2338.15761773046,2338.15761773046,1053.2062024532302,3475.99998291405,1047,472,2738,48,16,0,38,636,2768,52,250,0.8,,,26,36,38.0,2.0,71.0,38.0,31.4561406891,-105.386456079,Food Deserts
Texas,Irion,1599,653,9.6,73352.0,0,0,0,0,1598.5874552075102,1598.5874552075102,1003.20712753753,428.520446566922,428.520446566922,284.782794411904,1598.9999949732098,368,291,1464,11,3,0,7,114,407,31,34,5.3,,,28,15,21.0,1.0,30.0,11.0,31.303925021,-100.982419275,Food Deserts
Texas,Jasper,35710,13770,20.63749999999999,47269.375,1,2,1,2,6384.078982866427,8620.28144170938,3492.966678438728,2730.247580928797,4487.286330894003,1858.6613262633841,32749.308197676917,8895,5932,27738,5959,200,14,197,1602,2017,914,2017,5.4,588.0,8755.0,29,17,681.0,123.0,1050.0,25.0,30.7439606074,-94.0250850358,Food Deserts
Texas,Jefferson,252273,93441,22.086111111111073,48090.75,14,35,14,17,59566.61712423365,160385.6855864599,56417.75212789897,20128.832015511663,65262.08610803508,19210.004307494317,189068.03105416195,60398,32002,131574,85291,8630,83,1381,25314,42899,8614,17197,4.7,3544.0,8961.0,33,22,2974.0,1748.0,7577.0,24.0,29.8537289242,-94.1534394591,Food Deserts
Texas,Kenedy,416,147,26.1,48194.0,1,1,0,0,404.20914043830396,404.20914043830396,104.498005144032,236.554211263363,236.554211263363,61.155081874941594,415.99999716770895,102,59,364,5,1,0,6,40,319,9,14,4.6,,,26,28,,4.0,8.0,27.0,26.9280228765,-97.636461158,Food Deserts
Texas,Kent,808,350,10.4,57353.0,0,0,0,0,785.337693109827,785.337693109827,54.6579385079512,292.05966445268103,292.05966445268103,20.326770639439303,808.000003145439,185,208,753,8,0,0,7,40,120,16,24,4.7,,,26,14,18.0,3.0,13.0,18.0,33.1814152277,-100.777569383,Food Deserts
Texas,Lamar,49793,19829,21.941666666666645,47275.91666666666,4,7,3,4,15549.507257186931,27246.224193845897,7114.159377085259,7244.7692104583975,13474.716143772934,3835.8239551154775,43308.377245347314,12095,8276,39489,6703,311,10,700,2580,3223,1463,3430,5.0,864.0,9930.0,33,18,1032.0,187.0,1074.0,29.0,33.6672620503,-95.5712007054,Food Deserts
Texas,Lipscomb,3302,1263,10.15,69512.0,0,0,0,0,3301.9852631925396,3301.9852631925396,1602.6553093982502,930.648512535735,930.648512535735,458.996353965129,3302.00000695544,911,484,2845,25,10,0,37,385,1007,26,79,4.9,39.0,6934.0,27,15,49.0,4.0,68.0,11.0,36.2777169084,-100.273115438,Food Deserts
Texas,Marion,10546,4595,23.749999999999968,48765.75,1,1,0,1,825.226907377908,825.226907377908,0.0,338.0816192139178,338.0816192139178,0.0,9689.076510298872,2009,2270,7752,2325,50,3,85,331,328,361,775,5.4,263.0,11445.0,31,18,202.0,67.0,288.0,36.0,32.7979817888,-94.3572221859,Food Deserts
Texas,Matagorda,36702,13894,20.08999999999996,52843.1,3,4,2,4,12741.372324013679,17321.62998721708,6892.286691450025,5933.035830402265,7643.076560843246,3192.6565762225227,30259.37091291391,9671,5249,26137,4200,719,8,258,5380,14074,827,2489,5.5,531.0,8503.0,32,22,608.0,120.0,1166.0,31.0,28.7856505535,-96.0039807574,Food Deserts
Texas,McLennan,234906,86892,22.37058823529409,49327.58823529412,21,24,20,16,103286.58505288273,153242.9108844081,96972.02269969515,48137.95978366337,72137.8723801631,45934.224445394444,213793.2942356838,59745,29259,164037,34767,3220,107,1473,31302,55471,5832,12485,5.4,2946.0,8067.0,29,20,2420.0,945.0,4620.0,27.0,31.5523801522,-97.2017864999,Food Deserts
Texas,Nacogdoches,64524,23861,26.60769230769228,47758.23076923077,3,6,2,5,14537.139261535684,22404.625068309062,6599.0580019128465,6398.405499468051,10923.828589651912,3842.6284360891577,52825.0195374909,15061,7622,44249,11731,797,25,365,7357,11356,2041,3546,4.7,826.0,8369.0,32,22,874.0,190.0,1339.0,31.0,31.6159802631,-94.6158732578,Food Deserts
Texas,Newton,14445,5476,13.874999999999973,48623.75,2,2,0,0,3836.0572811180077,3836.0572811180077,0.588655390078202,1751.3340617039014,1751.3340617039014,0.214718198927585,14424.455007652869,3353,2342,11105,2901,62,1,80,296,403,76,668,5.1,258.0,10552.0,28,16,218.0,9.0,410.0,28.0,30.7863091928,-93.7447410133,Food Deserts
Texas,Oldham,2052,691,16.6999999999999,69196.0,0,0,0,0,2052.0000062028103,2052.0000062028103,1831.05874886732,708.570608892195,708.570608892195,633.967068072025,2052.0000062028103,698,255,1850,62,17,0,13,110,243,7,29,3.0,,,29,16,21.0,2.0,28.0,29.0,35.4050346181,-102.602870603,Food Deserts
Texas,Polk,45413,16503,17.95999999999998,47715.3,1,1,0,0,3694.5965758239977,3694.5965758239977,0.0,1768.0316778683434,1768.0316778683434,0.0,42798.44042123371,9577,8646,35082,5211,188,10,881,4041,5959,696,3288,5.5,990.0,11675.0,29,19,1450.0,131.0,1038.0,29.0,30.792719766,-94.8300248619,Food Deserts
Texas,Real,3309,1374,19.199999999999896,40982.0,1,1,1,1,3308.99998598425,3308.99998598425,3212.29441672925,1494.9151710935998,1494.9151710935998,1457.96450782322,3308.99998598425,660,853,2996,22,2,12,37,240,814,66,133,1.7,92.0,18187.0,28,19,121.0,1.0,56.0,35.0,29.8317429384,-99.8221669212,Food Deserts
Texas,Red River,12860,5469,16.599999999999973,48355.75,2,2,1,1,7565.4270192841195,9111.35884826989,1679.7626004444,3469.861288346684,4584.451152310654,1151.58452059446,11178.694443064831,2747,2712,9838,2233,23,1,125,640,849,338,932,4.3,247.0,10243.0,31,20,328.0,35.0,313.0,31.0,33.6206818158,-95.0503607355,Food Deserts
Texas,Roberts,929,359,2.1,84643.0,0,0,0,0,843.189121685415,843.189121685415,543.743737661931,108.265849996103,108.265849996103,69.8169324199743,929.0000040866311,236,149,871,1,2,0,3,52,74,5,6,5.5,,,27,12,,2.0,19.0,9.0,35.8384916737,-100.813444084,Food Deserts
Texas,Sabine,10834,4738,25.83333333333323,38542.0,1,1,0,0,1721.4466518181769,1721.4466518181769,0.0,638.4129653865631,638.4129653865631,0.0,10233.45837243881,2120,2901,9658,784,33,0,56,303,344,164,389,4.8,256.0,13198.0,28,18,285.0,26.0,329.0,34.0,31.3431998626,-93.8518024149,Food Deserts
Texas,San Augustine,8865,3625,23.733333333333306,41726.333333333336,0,0,0,1,399.14617461472295,399.14617461472295,0.0,176.3287762939469,176.3287762939469,0.0,8397.9305701715,1866,2044,6375,2016,23,0,35,416,532,189,488,4.2,204.0,12906.0,32,22,216.0,22.0,257.0,37.0,31.3942193486,-94.1681932369,Food Deserts
Texas,Starr,60968,17001,37.78666666666663,31581.66666666667,8,10,7,6,24172.34076905145,31203.303485413082,23091.94039490748,17470.69387226106,21933.90989176376,16811.719594886228,51831.381855324464,20678,6285,58585,69,133,0,77,2104,58337,1591,6985,4.6,548.0,6726.0,30,39,1131.0,176.0,3502.0,43.0,26.5621530438,-98.7383995925,Food Deserts
Texas,Sterling,1143,440,20.3999999999999,55500.0,1,1,1,1,1143.00000477475,1143.00000477475,1142.8379746734402,540.1371984776999,540.1371984776999,540.06062937565,1143.00000477475,279,187,1013,14,0,0,23,93,365,14,23,4.2,,,27,20,18.0,2.0,26.0,18.0,31.8278792017,-101.050008039,Food Deserts
Texas,Terrell,984,430,16.8,48393.0,1,1,1,1,983.999998172287,983.999998172287,983.5498065430231,378.274413201523,378.274413201523,378.101348183105,983.999998172287,218,205,828,7,4,0,9,136,467,57,5,3.7,,,27,22,15.0,1.0,22.0,22.0,30.2249615668,-102.07648647,Food Deserts
Texas,Throckmorton,1641,721,9.9,48587.0,1,1,1,1,1641.0000039104098,1641.0000039104098,1072.71143751324,528.665613655141,528.665613655141,329.76461569369803,1641.0000039104098,366,403,1555,11,7,0,12,56,152,15,51,3.7,,,27,16,26.0,1.0,26.0,27.0,33.1774899421,-99.2123698529,Food Deserts
Texas,Tyler,21766,8007,16.279999999999998,49857.8,1,2,0,1,9618.716932750502,10673.567322173814,389.729403676697,3290.1126560625657,3699.9970952233793,152.475976094487,20668.667374410918,4352,4129,17930,2390,51,6,115,1274,1487,467,1480,4.3,428.0,12080.0,31,16,449.0,55.0,522.0,25.0,30.7712321484,-94.3765939282,Food Deserts
Texas,Walker,67861,20969,26.059999999999942,53231.1,3,4,3,2,7600.93932232502,17099.202170429682,5977.184681985749,4671.321473575025,10110.424972105408,4188.290530494706,56645.10260346037,11318,6980,45511,15257,631,28,302,6132,11389,999,2066,4.9,771.0,6964.0,30,19,627.0,265.0,1168.0,25.0,30.7390448597,-95.5722839299,Food Deserts
Texas,Wichita,131500,49016,18.521621621621605,52075.108108108114,7,15,7,1,44251.71491735924,86426.23681943055,44059.413660046375,14559.820742503032,33722.303998859425,14483.866085380188,108935.9597620197,30409,17177,101331,13811,2669,101,1394,12194,21859,2880,6201,5.5,1860.0,8820.0,31,19,2088.0,516.0,2407.0,26.0,33.9879970441,-98.7035507511,Food Deserts
Utah,Daggett,1059,426,9.69999999999999,59688.0,0,0,0,0,1058.99999059083,1058.99999059083,1058.99999059083,215.68948112725,215.68948112725,215.68948112725,1058.99999059083,243,201,1016,4,4,1,8,26,33,0,10,4.5,,,26,10,,0.0,22.0,12.0,40.887287897,-109.507612097,Food Deserts
Utah,Piute,1556,576,28.0,45000.0,1,1,1,1,1556.0000033654599,1556.0000033654599,954.6178806026759,733.9879740966479,733.9879740966479,475.704112173612,1556.0000033654599,468,332,1474,2,6,2,5,67,109,14,55,3.0,,,26,15,22.0,2.0,30.0,31.0,38.3366204607,-112.127186525,Food Deserts
Utah,Rich,2264,805,11.6999999999999,61250.0,0,0,0,0,2263.99998861635,2263.99998861635,2176.7117648426397,830.186248706098,830.186248706098,802.8047418005231,2263.99998861635,704,343,2196,0,7,1,16,44,96,7,44,4.7,,,26,13,20.0,3.0,38.0,11.0,41.6322534258,-111.244509797,Food Deserts
Utah,San Juan,14746,4505,29.64999999999995,44996.0,2,2,2,2,7546.938114296709,7546.938114296709,6090.866519282885,4763.146436696858,4763.146436696858,3886.9263587748414,12788.90642444186,5017,1600,6759,25,37,5,7431,489,649,224,729,4.1,153.0,8768.0,27,23,190.0,22.0,442.0,32.0,37.6259310585,-109.804623139,Food Deserts
Virginia,Cumberland,10052,3980,19.75,56199.0,2,2,0,2,5238.208141577539,5238.208141577539,0.0,2259.701850869349,2259.701850869349,0.0,10049.06252974346,2287,1617,6427,3278,35,0,40,272,181,305,908,5.3,143.0,10143.0,32,19,143.0,16.0,240.0,31.0,37.5121196812,-78.2449450925,Food Deserts
Virginia,Nottoway,15853,5706,15.6,38365.75,2,2,0,2,6427.2040206339025,6427.2040206339025,0.0,3538.893350126519,3538.893350126519,0.0,15415.823252496222,3263,2703,8968,6227,50,5,59,544,609,689,1443,5.1,280.0,9509.0,34,20,361.0,37.0,325.0,29.0,37.1430626393,-78.051263729,Food Deserts
Virginia,Sussex,12087,3994,18.27999999999998,38276.2,2,2,0,2,6463.228803378356,6463.228803378356,0.0,2228.624752192287,2228.624752192287,0.0,11417.30846340768,2028,1752,4747,7023,48,0,23,246,268,366,639,5.3,184.0,8033.0,36,20,223.0,16.0,281.0,29.0,36.9217518991,-77.261794619,Food Deserts
Washington,Ferry,7551,3190,24.23333333333333,44849.66666666666,2,2,1,1,3669.290510547511,3669.290510547511,1447.6582036832708,1972.4707000985336,1972.4707000985336,814.306620485138,6704.67407237083,1498,1428,5758,26,52,8,1259,448,254,182,728,4.6,137.0,10071.0,28,19,141.0,12.0,251.0,31.0,48.4701446298,-118.516586208,Food Deserts
Washington,Garfield,2266,989,12.4,58750.0,0,0,0,0,2256.61180601171,2256.61180601171,1809.29033851542,857.1873943041361,857.1873943041361,691.908131733174,2266.00000031508,454,506,2125,0,39,0,6,96,91,10,95,4.4,,,33,14,49.0,4.0,57.0,22.0,46.4315588357,-117.545169287,Food Deserts
Washington,Wahkiakum,3978,1737,21.8999999999999,49523.0,1,1,0,0,3197.68793961273,3197.68793961273,1.9775649433722702,1225.61784034861,1225.61784034861,1.18318713674671,3977.9999859035206,734,1015,3738,10,23,6,52,149,108,81,322,5.3,79.0,10997.0,31,14,96.0,2.0,115.0,25.0,46.291133814,-123.433469914,Food Deserts
West Virginia,Wetzel,16583,6968,18.919999999999977,50719.8,3,3,1,2,8671.400844126505,10641.8890421619,3750.750409595504,3787.3657243055495,4684.749087615787,1402.756814561653,13783.205109095896,3464,3239,16371,24,40,1,14,133,83,634,1172,5.5,293.0,9151.0,33,24,277.0,13.0,721.0,29.0,39.6052632661,-80.6390976036,Food Deserts
Wisconsin,Menominee,4232,1318,33.04999999999995,39193.0,1,1,0,0,928.3146916955141,928.3146916955141,0.0,458.45049112112997,458.45049112112997,0.0,3726.135261700968,1379,482,451,19,1,0,3701,60,178,87,353,5.3,74.0,14635.0,43,33,68.0,2.0,157.0,51.0,45.0043671834,-88.7100058635,Food Deserts
